"","FIPSCode","X","CountyNumber","DemVotes","RepVotes","IsDem","year","lessthanhighschool","atleasthighschooldiploma","atleastbachelorsdegree","graduatedegree","schoolenrollment","medianearnings2010dollars","educationindex","incomeindex","whitenotlatinopopulation","africanamericanpopulation","nativeamericanpopulation","asianamericanpopulation","populationsomeotherraceorraces","latinopopulation","childrenunder6livinginpoverty","adults65andolderlivinginpoverty","Xtotalpopulation","preschoolenrollmentratioenrolledages3and4","povertyratebelowfederalpovertythreshold","ginicoefficient","childpovertylivinginfamiliesbelowthepovertyline","managementprofessionalandrelatedoccupations","serviceoccupations","salesandofficeoccupations","farmingfishingandforestryoccupations","constructionextractionmaintenanceandrepairoccupations","productiontransportationandmaterialmovingoccupations"
"1430",23007,2048,20501,334,350,0,2010,12.3,87.7,24.5,9.6,74.4,22902,4.57,3.16,96.6,0.2,0.4,0.4,1.3,1,27.3,8.8,30768,38.6,15.5,0.41,21.2,30.3,19.4,22.3,1.8,11.5,14.8
"1431",23007,1830,20206,191,166,1,2010,12.3,87.7,24.5,9.6,74.4,22902,4.57,3.16,96.6,0.2,0.4,0.4,1.3,1,27.3,8.8,30768,38.6,15.5,0.41,21.2,30.3,19.4,22.3,1.8,11.5,14.8
"1432",23007,2115,20585,216,94,1,2010,12.3,87.7,24.5,9.6,74.4,22902,4.57,3.16,96.6,0.2,0.4,0.4,1.3,1,27.3,8.8,30768,38.6,15.5,0.41,21.2,30.3,19.4,22.3,1.8,11.5,14.8
"1433",23007,2049,20502,64,79,0,2010,12.3,87.7,24.5,9.6,74.4,22902,4.57,3.16,96.6,0.2,0.4,0.4,1.3,1,27.3,8.8,30768,38.6,15.5,0.41,21.2,30.3,19.4,22.3,1.8,11.5,14.8
"1434",23007,1763,20131,295,153,1,2010,12.3,87.7,24.5,9.6,74.4,22902,4.57,3.16,96.6,0.2,0.4,0.4,1.3,1,27.3,8.8,30768,38.6,15.5,0.41,21.2,30.3,19.4,22.3,1.8,11.5,14.8
"1435",23007,1835,20212,2441,1288,1,2010,12.3,87.7,24.5,9.6,74.4,22902,4.57,3.16,96.6,0.2,0.4,0.4,1.3,1,27.3,8.8,30768,38.6,15.5,0.41,21.2,30.3,19.4,22.3,1.8,11.5,14.8
"1436",23007,1841,20897,14,8,1,2010,12.3,87.7,24.5,9.6,74.4,22902,4.57,3.16,96.6,0.2,0.4,0.4,1.3,1,27.3,8.8,30768,38.6,15.5,0.41,21.2,30.3,19.4,22.3,1.8,11.5,14.8
"1437",23007,1797,20169,127,97,1,2010,12.3,87.7,24.5,9.6,74.4,22902,4.57,3.16,96.6,0.2,0.4,0.4,1.3,1,27.3,8.8,30768,38.6,15.5,0.41,21.2,30.3,19.4,22.3,1.8,11.5,14.8
"1438",23007,1992,20408,191,199,0,2010,12.3,87.7,24.5,9.6,74.4,22902,4.57,3.16,96.6,0.2,0.4,0.4,1.3,1,27.3,8.8,30768,38.6,15.5,0.41,21.2,30.3,19.4,22.3,1.8,11.5,14.8
"1439",23007,1894,20286,238,196,1,2010,12.3,87.7,24.5,9.6,74.4,22902,4.57,3.16,96.6,0.2,0.4,0.4,1.3,1,27.3,8.8,30768,38.6,15.5,0.41,21.2,30.3,19.4,22.3,1.8,11.5,14.8
"1440",23007,2107,20577,337,347,0,2010,12.3,87.7,24.5,9.6,74.4,22902,4.57,3.16,96.6,0.2,0.4,0.4,1.3,1,27.3,8.8,30768,38.6,15.5,0.41,21.2,30.3,19.4,22.3,1.8,11.5,14.8
"1441",23009,1790,20717,102,41,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1442",23009,2141,20611,69,116,0,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1443",23009,1802,20174,534,487,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1444",23009,2121,20591,550,306,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1445",23009,2111,20581,94,124,0,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1446",23009,2089,20550,104,77,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1447",23009,1872,20898,0,0,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1448",23009,1826,20683,1950,1843,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1449",23009,1857,20242,494,460,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1450",23009,1817,20192,90,116,0,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1451",23009,1840,20217,354,360,0,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1452",23009,1749,20115,1358,1024,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1453",23009,1713,20050,2142,779,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1454",23009,2122,20592,436,340,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1455",23009,1871,20261,596,595,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1456",23009,1768,20136,338,241,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1457",23009,2173,20658,112,145,0,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1458",23009,1947,20365,123,142,0,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1459",23009,1694,20011,69,70,0,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1460",23009,1803,20175,826,361,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1461",23009,1844,20220,21,15,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1462",23009,2010,20437,9,31,0,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1463",23009,2105,20575,407,184,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1464",23009,2095,20560,653,380,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1465",23009,1861,20246,15,19,0,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1466",23009,1744,20103,418,210,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1467",23009,2025,20451,356,389,0,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1468",23009,2108,20578,352,227,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1469",23009,2132,20602,166,138,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1470",23009,1707,20035,18,42,0,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1471",23009,1914,20307,527,506,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1472",23009,2011,20438,144,265,0,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1473",23009,1977,20721,911,442,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1474",23009,1742,20101,368,194,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1475",23009,1728,20082,1125,588,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1476",23009,2007,20432,717,513,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1477",23009,2078,20539,447,233,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1478",23009,2110,20580,538,395,1,2010,9,91,30.1,10.9,75.5,25933,5.11,4.02,96.2,0.4,0.4,0.8,1.1,1.1,17.5,7.3,54418,34.3,11.5,0.437,17.2,33.6,17.9,20.7,3.9,14,9.8
"1479",23011,2133,20603,205,136,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1480",23011,2176,20661,1877,1496,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1481",23011,1849,20685,1699,1158,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1482",23011,1775,20143,693,604,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1483",23011,2159,20632,1004,971,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1484",23011,1945,20363,831,737,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1485",23011,2051,20504,862,631,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1486",23011,2002,20423,1686,1435,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1487",23011,2058,20512,314,248,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1488",23011,2172,20657,2206,1781,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1489",23011,1720,20067,952,890,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1490",23011,1722,20070,731,673,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1491",23011,1688,20005,429,561,0,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1492",23011,2130,20600,1224,1025,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1493",23011,2170,20655,610,578,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1494",23011,1834,20211,887,678,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1495",23011,1929,20346,919,888,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1496",23011,1836,20213,432,294,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1497",23011,1978,20399,517,398,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1498",23011,2149,20624,450,273,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1499",23011,1781,20149,817,730,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1500",23011,1706,20674,5192,3339,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1501",23011,1867,20687,1090,426,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1502",23011,2035,20458,779,752,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1503",23011,1967,20720,1162,1069,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1504",23011,1779,20147,1121,1113,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1505",23011,2047,20500,536,385,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1506",23011,2148,20698,4677,2103,1,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1507",23011,2082,20543,1120,1134,0,2010,9.7,90.3,24.1,8.9,77.8,27446,4.95,4.41,95.4,0.5,0.5,0.7,1.6,1.2,18.1,9.6,122151,46.2,12.5,0.423,16.9,34.6,16.8,25.6,0.7,9.9,12.4
"1508",23013,1951,20369,33,18,1,2010,10.3,89.7,26.9,8.8,75.8,24360,4.86,3.59,96.5,0.5,0.3,0.5,1.4,0.8,25.7,9.8,39736,39.3,12.5,0.436,16.5,30.6,19.3,23.6,5.1,9.9,11.5
"1509",23013,1846,20222,321,360,0,2010,10.3,89.7,26.9,8.8,75.8,24360,4.86,3.59,96.5,0.5,0.3,0.5,1.4,0.8,25.7,9.8,39736,39.3,12.5,0.436,16.5,30.6,19.3,23.6,5.1,9.9,11.5
"1510",23013,2056,20509,2198,1065,1,2010,10.3,89.7,26.9,8.8,75.8,24360,4.86,3.59,96.5,0.5,0.3,0.5,1.4,0.8,25.7,9.8,39736,39.3,12.5,0.436,16.5,30.6,19.3,23.6,5.1,9.9,11.5
"1511",23013,1756,20124,2201,914,1,2010,10.3,89.7,26.9,8.8,75.8,24360,4.86,3.59,96.5,0.5,0.3,0.5,1.4,0.8,25.7,9.8,39736,39.3,12.5,0.436,16.5,30.6,19.3,23.6,5.1,9.9,11.5
"1512",23013,1794,20166,422,387,1,2010,10.3,89.7,26.9,8.8,75.8,24360,4.86,3.59,96.5,0.5,0.3,0.5,1.4,0.8,25.7,9.8,39736,39.3,12.5,0.436,16.5,30.6,19.3,23.6,5.1,9.9,11.5
"1513",23013,2142,20612,966,945,1,2010,10.3,89.7,26.9,8.8,75.8,24360,4.86,3.59,96.5,0.5,0.3,0.5,1.4,0.8,25.7,9.8,39736,39.3,12.5,0.436,16.5,30.6,19.3,23.6,5.1,9.9,11.5
"1514",23013,1997,20417,199,67,1,2010,10.3,89.7,26.9,8.8,75.8,24360,4.86,3.59,96.5,0.5,0.3,0.5,1.4,0.8,25.7,9.8,39736,39.3,12.5,0.436,16.5,30.6,19.3,23.6,5.1,9.9,11.5
"1515",23013,1896,20288,48,5,1,2010,10.3,89.7,26.9,8.8,75.8,24360,4.86,3.59,96.5,0.5,0.3,0.5,1.4,0.8,25.7,9.8,39736,39.3,12.5,0.436,16.5,30.6,19.3,23.6,5.1,9.9,11.5
"1516",23013,1698,20015,435,329,1,2010,10.3,89.7,26.9,8.8,75.8,24360,4.86,3.59,96.5,0.5,0.3,0.5,1.4,0.8,25.7,9.8,39736,39.3,12.5,0.436,16.5,30.6,19.3,23.6,5.1,9.9,11.5
"1517",23013,2013,20440,560,403,1,2010,10.3,89.7,26.9,8.8,75.8,24360,4.86,3.59,96.5,0.5,0.3,0.5,1.4,0.8,25.7,9.8,39736,39.3,12.5,0.436,16.5,30.6,19.3,23.6,5.1,9.9,11.5
"1518",23013,2134,20604,519,177,1,2010,10.3,89.7,26.9,8.8,75.8,24360,4.86,3.59,96.5,0.5,0.3,0.5,1.4,0.8,25.7,9.8,39736,39.3,12.5,0.436,16.5,30.6,19.3,23.6,5.1,9.9,11.5
"1519",23013,2094,20558,507,346,1,2010,10.3,89.7,26.9,8.8,75.8,24360,4.86,3.59,96.5,0.5,0.3,0.5,1.4,0.8,25.7,9.8,39736,39.3,12.5,0.436,16.5,30.6,19.3,23.6,5.1,9.9,11.5
"1520",23013,1889,20281,545,381,1,2010,10.3,89.7,26.9,8.8,75.8,24360,4.86,3.59,96.5,0.5,0.3,0.5,1.4,0.8,25.7,9.8,39736,39.3,12.5,0.436,16.5,30.6,19.3,23.6,5.1,9.9,11.5
"1521",23013,2144,20614,430,402,1,2010,10.3,89.7,26.9,8.8,75.8,24360,4.86,3.59,96.5,0.5,0.3,0.5,1.4,0.8,25.7,9.8,39736,39.3,12.5,0.436,16.5,30.6,19.3,23.6,5.1,9.9,11.5
"1522",23013,2057,20510,1291,825,1,2010,10.3,89.7,26.9,8.8,75.8,24360,4.86,3.59,96.5,0.5,0.3,0.5,1.4,0.8,25.7,9.8,39736,39.3,12.5,0.436,16.5,30.6,19.3,23.6,5.1,9.9,11.5
"1523",23013,2067,20565,980,518,1,2010,10.3,89.7,26.9,8.8,75.8,24360,4.86,3.59,96.5,0.5,0.3,0.5,1.4,0.8,25.7,9.8,39736,39.3,12.5,0.436,16.5,30.6,19.3,23.6,5.1,9.9,11.5
"1524",23013,2125,20595,712,598,1,2010,10.3,89.7,26.9,8.8,75.8,24360,4.86,3.59,96.5,0.5,0.3,0.5,1.4,0.8,25.7,9.8,39736,39.3,12.5,0.436,16.5,30.6,19.3,23.6,5.1,9.9,11.5
"1525",23013,2117,20587,860,522,1,2010,10.3,89.7,26.9,8.8,75.8,24360,4.86,3.59,96.5,0.5,0.3,0.5,1.4,0.8,25.7,9.8,39736,39.3,12.5,0.436,16.5,30.6,19.3,23.6,5.1,9.9,11.5
"1526",23015,2163,20646,254,221,1,2010,7.6,92.4,31.6,13.1,71.5,27053,4.96,4.31,97,0.3,0.3,0.5,1,0.8,27.9,9.9,34457,39,10.8,0.442,16.2,35.3,14.3,22.2,3.7,13.5,11.1
"1527",23015,2091,20552,376,224,1,2010,7.6,92.4,31.6,13.1,71.5,27053,4.96,4.31,97,0.3,0.3,0.5,1,0.8,27.9,9.9,34457,39,10.8,0.442,16.2,35.3,14.3,22.2,3.7,13.5,11.1
"1528",23015,1736,20090,293,187,1,2010,7.6,92.4,31.6,13.1,71.5,27053,4.96,4.31,97,0.3,0.3,0.5,1,0.8,27.9,9.9,34457,39,10.8,0.442,16.2,35.3,14.3,22.2,3.7,13.5,11.1
"1529",23015,1730,20084,754,572,1,2010,7.6,92.4,31.6,13.1,71.5,27053,4.96,4.31,97,0.3,0.3,0.5,1,0.8,27.9,9.9,34457,39,10.8,0.442,16.2,35.3,14.3,22.2,3.7,13.5,11.1
"1530",23015,1993,20414,622,466,1,2010,7.6,92.4,31.6,13.1,71.5,27053,4.96,4.31,97,0.3,0.3,0.5,1,0.8,27.9,9.9,34457,39,10.8,0.442,16.2,35.3,14.3,22.2,3.7,13.5,11.1
"1531",23015,1812,20184,544,412,1,2010,7.6,92.4,31.6,13.1,71.5,27053,4.96,4.31,97,0.3,0.3,0.5,1,0.8,27.9,9.9,34457,39,10.8,0.442,16.2,35.3,14.3,22.2,3.7,13.5,11.1
"1532",23015,1741,20100,1049,718,1,2010,7.6,92.4,31.6,13.1,71.5,27053,4.96,4.31,97,0.3,0.3,0.5,1,0.8,27.9,9.9,34457,39,10.8,0.442,16.2,35.3,14.3,22.2,3.7,13.5,11.1
"1533",23015,2177,20662,1036,960,1,2010,7.6,92.4,31.6,13.1,71.5,27053,4.96,4.31,97,0.3,0.3,0.5,1,0.8,27.9,9.9,34457,39,10.8,0.442,16.2,35.3,14.3,22.2,3.7,13.5,11.1
"1534",23015,1823,20196,418,317,1,2010,7.6,92.4,31.6,13.1,71.5,27053,4.96,4.31,97,0.3,0.3,0.5,1,0.8,27.9,9.9,34457,39,10.8,0.442,16.2,35.3,14.3,22.2,3.7,13.5,11.1
"1535",23015,2088,20549,136,129,1,2010,7.6,92.4,31.6,13.1,71.5,27053,4.96,4.31,97,0.3,0.3,0.5,1,0.8,27.9,9.9,34457,39,10.8,0.442,16.2,35.3,14.3,22.2,3.7,13.5,11.1
"1536",23015,1729,20083,1082,907,1,2010,7.6,92.4,31.6,13.1,71.5,27053,4.96,4.31,97,0.3,0.3,0.5,1,0.8,27.9,9.9,34457,39,10.8,0.442,16.2,35.3,14.3,22.2,3.7,13.5,11.1
"1537",23015,2164,20647,693,531,1,2010,7.6,92.4,31.6,13.1,71.5,27053,4.96,4.31,97,0.3,0.3,0.5,1,0.8,27.9,9.9,34457,39,10.8,0.442,16.2,35.3,14.3,22.2,3.7,13.5,11.1
